FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation,OBS_STATUS,Observation status,NOTE_REF_AREA,Territory (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregate (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valuation (NOTE_VALUATION),NOTE_ADJUSTMENT,Adjustment (NOTE_ADJUSTMENT),NOTE_EDITION,Edition (NOTE_EDITION),BASE_PER,Base year,UNIT_MEAS,Measure unit,UNIT_MULT,Multiplication unit
A,Annual,ITF6,Calabria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,34143.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF6,Calabria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,34070.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF6,Calabria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,31143.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF6,Calabria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,33616.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF6,Calabria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,34862.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITF6,Calabria,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,35269.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2010,99154.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2011,97567.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2012,95159.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2013,93262.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,90995.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,91736.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,91832.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,92235.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,91219.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,91204.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,83567.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,90649.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,97722.3,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG1,Sicilia,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,99728.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2010,36603.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2011,36627.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2012,36162.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2013,35059.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2014,34854.7,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2015,35842.4,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2016,34951.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2017,35146.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2018,35194.5,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2019,35573.1,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2020,32335.6,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2021,35084.2,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2022,37266.9,,,,,,,,,,,,,,,EURO,Euro,6,Millions
A,Annual,ITG2,Sardegna,B1GQ_B_W2_S1,Gross domestic product at market prices,L_2020,Chain linked - reference year 2020,N,Raw data,2025M6,Jun-2025,2023,37694.8,,,,,,,,,,,,,,,EURO,Euro,6,Millions
